Grid_ID,Ag/NonAg_m,agri_class
33526,1.000000000000000,1
472951,1.000000000000000,1
181595,1.000000000000000,1
738133,1.000000000000000,1
677537,1.000000000000000,1
572710,1.000000000000000,1
713247,1.000000000000000,1
78043,1.000000000000000,1
818654,1.000000000000000,1
799255,1.000000000000000,1
757521,1.000000000000000,1
904045,1.000000000000000,1
585606,1.000000000000000,1
548339,1.000000000000000,1
889319,1.000000000000000,1
580576,1.000000000000000,1
728353,1.000000000000000,1
371731,1.000000000000000,1
293087,1.000000000000000,1
240789,1.000000000000000,1
706623,1.000000000000000,1
532731,1.000000000000000,1
760991,0.939200000000000,1
463577,0.984000000000000,1
86518,1.000000000000000,1
441487,1.000000000000000,1
997046,0.867200000000000,1
841193,0.980800000000000,1
457971,1.000000000000000,1
772276,1.000000000000000,1
164107,1.000000000000000,1
788032,1.000000000000000,1
264563,1.000000000000000,1
235459,1.000000000000000,1
86956,1.000000000000000,1
181641,1.000000000000000,1
955483,1.000000000000000,1
644462,1.000000000000000,1
757297,1.000000000000000,1
652846,1.000000000000000,1
633358,1.000000000000000,1
703698,1.000000000000000,1
928839,1.000000000000000,1
23381,1.000000000000000,1
54407,1.000000000000000,1
383103,1.000000000000000,1
762781,1.000000000000000,1
819533,1.000000000000000,1
4534,0.776000000000000,1
754110,0.788800000000000,1
590454,1.000000000000000,1
32393,1.000000000000000,1
539647,1.000000000000000,1
458894,1.000000000000000,1
725337,1.000000000000000,1
758349,1.000000000000000,1
940525,1.000000000000000,1
958158,1.000000000000000,1
699786,1.000000000000000,1
77472,1.000000000000000,1
72136,1.000000000000000,1
499227,1.000000000000000,1
68062,1.000000000000000,1
942846,1.000000000000000,1
280689,1.000000000000000,1
548717,1.000000000000000,1
218244,1.000000000000000,1
680110,1.000000000000000,1
29967,1.000000000000000,1
158239,1.000000000000000,1
819358,0.782400000000000,1
983079,1.000000000000000,1
447593,1.000000000000000,1
618694,1.000000000000000,1
203900,1.000000000000000,1
154327,1.000000000000000,1
150541,1.000000000000000,1
452952,0.808000000000000,1
525446,0.774400000000000,1
446981,0.988800000000000,1
469762,1.000000000000000,1
220232,1.000000000000000,1
346749,1.000000000000000,1
542564,1.000000000000000,1
599108,1.000000000000000,1
695950,0.572800000000000,1
630939,0.745600000000000,1
648589,1.000000000000000,1
696856,0.996800000000000,1
608167,0.940800000000000,1
671755,0.939200000000000,1
195154,0.984000000000000,1
397137,1.000000000000000,1
428180,0.924800000000000,1
580688,1.000000000000000,1
289827,0.924800000000000,1
647051,1.000000000000000,1
456650,1.000000000000000,1
212956,1.000000000000000,1
209735,1.000000000000000,1
190709,0.880000000000000,1
79739,1.000000000000000,1
767916,1.000000000000000,1
245199,1.000000000000000,1
765737,0.955200000000000,1
666162,1.000000000000000,1
939728,1.000000000000000,1
245819,1.000000000000000,1
972959,1.000000000000000,1
455739,1.000000000000000,1
189075,1.000000000000000,1
725577,1.000000000000000,1
652343,1.000000000000000,1
288962,1.000000000000000,1
159397,1.000000000000000,1
924907,1.000000000000000,1
695663,1.000000000000000,1
847541,1.000000000000000,1
594178,1.000000000000000,1
237782,1.000000000000000,1
446724,1.000000000000000,1
269225,1.000000000000000,1
416295,1.000000000000000,1
687180,1.000000000000000,1
92471,1.000000000000000,1
861026,1.000000000000000,1
522004,1.000000000000000,1
495197,1.000000000000000,1
208575,1.000000000000000,1
438478,1.000000000000000,1
418942,1.000000000000000,1
47832,1.000000000000000,1
15106,1.000000000000000,1
499737,1.000000000000000,1
653907,1.000000000000000,1
515802,1.000000000000000,1
256680,1.000000000000000,1
460639,1.000000000000000,1
607630,0.908800000000000,1
288713,0.428800000000000,0
659888,0.996800000000000,1
538512,1.000000000000000,1
302416,1.000000000000000,1
518451,1.000000000000000,1
362603,1.000000000000000,1
202015,1.000000000000000,1
617024,1.000000000000000,1
425811,0.600000000000000,1
423063,0.811200000000000,1
514,1.000000000000000,1
93547,1.000000000000000,1
757699,1.000000000000000,1
892300,1.000000000000000,1
219800,0.902400000000000,1
256907,1.000000000000000,1
713338,1.000000000000000,1
806149,1.000000000000000,1
912336,1.000000000000000,1
944036,1.000000000000000,1
232219,1.000000000000000,1
669995,1.000000000000000,1
485003,1.000000000000000,1
587801,1.000000000000000,1
267129,1.000000000000000,1
129274,1.000000000000000,1
641072,1.000000000000000,1
147035,1.000000000000000,1
804597,1.000000000000000,1
832434,1.000000000000000,1
344140,1.000000000000000,1
224904,0.619200000000000,1
397153,1.000000000000000,1
500344,1.000000000000000,1
137695,1.000000000000000,1
636798,1.000000000000000,1
652123,1.000000000000000,1
982797,1.000000000000000,1
989274,1.000000000000000,1
847700,1.000000000000000,1
558586,1.000000000000000,1
551749,1.000000000000000,1
405571,1.000000000000000,1
573183,1.000000000000000,1
929114,1.000000000000000,1
464539,1.000000000000000,1
52070,1.000000000000000,1
