agri_class,DEM_mean,Slope_mean,sand_pct,clay_pct,bd_gcm3,SOC_mean
1,239.46875,2.76216930616647,34.42,28.02,1.49,30.992414058701986
1,237.859375,2.152553012594581,34.24,28.44,1.48,30.007020328859717
1,239.296875,2.239576402120292,34.15,28.54,1.48,30.874862727875403
1,239.3125,2.948267141357064,34.65,28.9,1.5,28.92544887127845
0,239.734375,1.983458853326738,11.03,9.2,0.47,8.827147387119538
1,238.70833333333331,2.53685898002651,34.16,31.82,1.49,31.000000000000004
0,239.421875,2.777669249102473,30.55,27.14,1.32,26.62159980786461
1,239.625,2.728247713297606,33.37,31.26,1.48,31.981606621744273
1,240.265625,1.869601673446596,35.47,30.89,1.49,32.60440394632412
1,239.953125,2.133117457851768,33.88,31.64,1.5,33.961378981524504
1,239.9375,2.663167861290276,34.15,28.09,1.51,29.36220236730411
0,238.953125,2.522591168060899,6.91,5.11,0.29,5.405705772208682
1,239.15625,2.730913260020316,36.1,25.1,1.52,29.960742500453232
0,238.84375,2.889746589586139,35.28,24.72,1.51,26.48588555261301
0,239.453125,2.499535577371716,37.98,25.55,1.52,27.04466179726511
0,239.078125,3.483644869178534,37.95,25.71,1.52,27.46144930062304
0,241.13888888888889,2.977973573737674,38.43,25.84,1.51,29.127248160171348
1,241.140625,2.514150154776871,38.16,25.8,1.51,32.88553798804099
0,240.94444444444443,2.568767302566104,38.34,26.13,1.5,31.73049886833832
1,241.328125,2.015310361050069,34.33,23.46,1.33,27.617919353503467
1,241.046875,2.403530454263091,37.81,26.22,1.49,30.6306753023258
1,239.3125,2.194057781249285,38.52,25.57,1.49,30.447200924159542
1,240.40277777777777,2.613586929937204,38.31,25.88,1.51,30.63435768906683
1,239.81944444444443,1.694697101910909,36.45,25.05,1.48,31.059234421566444
1,241.109375,1.938725837506354,36.4,25.18,1.48,30.8887154202926
1,241.04166666666663,1.731117887629403,35.99,25.56,1.5,26.883628101481676
1,240.46875,2.090702370740473,38.68,26.32,1.54,31.0
1,238.390625,1.615296668373048,37.94,26.55,1.55,28.249762356419655
0,237.625,2.341710467305449,38.37,26.01,1.54,30.01232120088564
1,236.84375,2.614690130576491,38.42,28.61,1.5,31.608827742359527
1,234.578125,2.39678408484906,38.23,25.51,1.51,30.472193188888543
0,233.375,2.023746393620968,38.29,26.09,1.52,31.654010166655787
1,231.859375,2.059983691200614,38.78,26.93,1.52,31.28218582576388
1,231.390625,1.841965383850038,37.67,29.85,1.52,30.104071859831343
1,230.95833333333331,2.151091241174274,38.92,29.1,1.47,32.77480707422862
1,232.15625,2.723784506320953,40.01,26.33,1.48,31.90574359870485
1,231.27777777777777,1.993713166150782,40.51,25.38,1.49,31.11446201195924
1,233.453125,1.265057566575706,40.22,25.45,1.5,31.311175917175408
0,231.046875,2.32727958727628,29.18,19.05,1.05,19.944313979236654
0,227.96875,1.116963954642415,0.9,0.61,0.03,0.678248189534477
0,229.55555555555557,2.32262954612573,9.39,6.22,0.33,7.387257968927072
1,238.74074074074076,2.322049952583548,32.27,26.57,1.44,30.794768203994447
1,237.5308641975309,2.139405006979719,34.02,28.56,1.5,31.984294304414885
1,239.66666666666663,2.242000537614028,33.78,29.96,1.49,31.39052980312496
1,240.13580246913577,2.764517305809775,34.15,31.91,1.49,31.000000000000004
1,240.40277777777777,2.326371950407823,34.24,30.93,1.49,33.00000000000001
0,241.33333333333331,2.16850952969657,30.68,26.68,1.31,28.22643696882327
1,238.70833333333331,2.498556059267786,33.59,31.18,1.48,30.120739894835776
1,240.55555555555557,2.387007831699318,34.7,30.25,1.48,31.0
0,240.08333333333331,2.122694483233823,5.17,3.65,0.22,4.031163755295163
1,239.15277777777777,3.020834360685614,36.28,25.16,1.52,29.99526005363328
0,241.22222222222223,2.980991462130605,35.35,25.51,1.52,25.000000000000004
0,240.75,3.539017401635647,35.73,25.65,1.52,25.647696268446445
0,239.87654320987653,2.480418256771417,36.83,24.81,1.51,26.933630540310773
0,240.33333333333331,2.18071274459362,37.15,24.95,1.51,28.066185804719908
0,239.72222222222223,1.933153740233845,38.14,25.38,1.51,27.171538731001423
0,239.125,1.967937206228574,37.68,25.6,1.51,27.79552567121362
1,242.09722222222223,3.089722288979424,38.36,26.32,1.51,32.0
0,241.66666666666663,2.412519772847494,37.71,26.17,1.49,31.834667880006933
1,239.52777777777777,2.157081063422892,38.31,25.75,1.49,30.94044500749929
1,240.20987654320993,1.689440287925579,38.11,27.25,1.51,31.825769711808665
1,239.0,2.278770934376452,35.45,28.21,1.5,32.72706683089091
1,241.48148148148147,3.258670842206036,35.34,28.5,1.49,32.982518100846846
1,241.08333333333331,2.929999304314455,35.36,28.3,1.49,32.20859375729246
1,238.28395061728395,2.274746288487941,36.09,26.46,1.49,31.583651299360515
1,239.49382716049385,1.87890519404117,36.53,25.02,1.49,30.52942206549115
1,241.77777777777777,1.625109891096751,27.01,19.33,1.12,20.295741707364975
1,242.30864197530863,2.1258170656216,37.16,27.59,1.54,31.8123556987485
1,241.15277777777777,1.68762370530102,38.48,26.33,1.55,31.0
1,238.38888888888889,1.848917185432381,38.17,26.33,1.55,27.69995047834376
1,239.09722222222223,2.441232172151407,37.99,26.36,1.55,28.608718786150625
1,238.29166666666663,2.739081439872583,38.12,26.34,1.55,30.13937016593616
1,237.58333333333331,2.179199680685997,38.2,26.13,1.51,30.0
1,237.55555555555557,2.076545417308807,38.16,26.53,1.51,30.0
1,236.70833333333331,1.780534864299827,39.23,26.61,1.51,31.790961844928443
1,237.47222222222223,2.299131877720356,39.21,27.64,1.5,30.9543687697282
1,236.80555555555557,2.312001740766896,38.31,28.7,1.5,31.067404975398464
1,238.80246913580248,1.987615874520055,38.08,28.16,1.49,31.06103860860009
1,235.30555555555557,1.531757363014751,37.16,26.03,1.51,30.0
1,235.4074074074074,1.462595044830699,38.16,25.28,1.51,30.0
1,235.6296296296296,1.684467559243426,38.48,25.4,1.52,31.0
1,236.3703703703704,1.809568618550713,37.82,26.02,1.5,29.580012201018523
1,231.31944444444443,2.080744163857566,37.77,29.9,1.51,30.0
1,232.3703703703704,1.407108558548821,38.81,29.72,1.47,31.790772933514216
1,231.23611111111111,1.916114078627692,38.25,30.0,1.48,31.44724296287619
1,231.90277777777777,2.178815955089198,39.76,28.0,1.48,31.24147978967108
1,232.0617283950617,2.163288252589143,40.57,25.25,1.48,31.454171023017807
1,233.29166666666663,1.644746179382006,40.86,25.16,1.49,31.13778171857343
1,233.875,2.048457823693752,40.45,25.37,1.5,30.14756112277239
0,230.125,2.834049108955595,27.81,17.99,0.98,17.63976685563804
1,238.8125,2.041016183793545,33.62,28.55,1.49,32.06155617511276
1,238.20833333333331,2.16986623323626,33.67,29.48,1.49,32.0
1,239.265625,2.339162795804441,33.78,28.94,1.49,31.933725249380597
1,237.515625,2.441001350060105,34.81,30.14,1.49,31.0
1,239.625,2.455669535323977,34.77,30.01,1.49,31.276341906897777
1,239.65625,2.082346710376441,33.93,30.58,1.49,31.05641587447313
1,239.375,2.075915882363915,33.85,31.45,1.49,31.000000000000004
1,238.73611111111111,2.3998855377237,34.07,30.1,1.49,33.0
1,238.953125,2.02435317914933,33.92,30.35,1.48,32.78302846806179
1,239.1875,2.060880936682224,34.57,30.11,1.47,31.869051281959475
1,238.203125,2.643751819618046,34.06,30.85,1.47,31.74596444457981
1,240.25,1.726949264295399,35.37,30.84,1.5,31.46443119386787
1,240.9375,1.865390580147505,34.42,27.83,1.51,29.66428931575043
1,240.59375,1.832859052345157,35.15,27.61,1.52,28.66767014349992
1,239.47222222222223,2.275587224298053,30.03,23.39,1.29,22.89182787367552
0,240.171875,2.265718007460237,0.0,0.0,0.0,0.0
0,241.48611111111111,2.081453332470523,4.59,3.19,0.19,3.810533331302904
0,238.171875,2.873753692954779,36.07,25.66,1.52,25.946388140135987
0,239.140625,3.107946419157088,37.77,25.69,1.51,27.195094409485353
0,244.40277777777777,2.59108770887057,6.8,4.65,0.27,5.699243692647944
1,241.390625,2.802759750746191,37.97,25.81,1.49,31.724715836516708
1,241.34375,2.150430263020098,38.33,25.76,1.49,30.127017777709767
1,239.09375,1.890001835301518,35.25,28.59,1.49,31.517710176799945
1,239.33333333333331,2.521787497732374,35.22,27.59,1.49,30.78330371617828
1,240.828125,1.871041330508888,36.06,25.25,1.49,30.591417802776625
0,243.4375,1.879005087539554,36.95,27.37,1.51,27.931422911377467
1,237.40625,2.285456182435155,38.34,26.0,1.52,30.068698038027687
1,237.13888888888889,2.159948984781901,40.28,26.4,1.5,31.91288180967948
1,237.5,1.901901578530669,40.0,26.36,1.49,31.385625948728407
1,237.18055555555557,2.753881522350841,39.26,26.7,1.49,31.0
1,237.65277777777777,2.114322290652328,37.65,27.51,1.51,30.735442783752745
1,237.21875,1.75369940046221,38.02,27.72,1.51,30.096629290150887
1,236.88888888888889,2.386521962781747,36.79,26.4,1.51,30.775524299030568
1,237.109375,2.278420297428966,36.56,26.19,1.5,29.958241841069714
1,234.76388888888889,1.792066586514314,38.03,25.74,1.51,30.000000000000007
1,236.421875,1.69588051084429,38.34,25.6,1.51,30.636241559576256
1,235.953125,2.00037191901356,37.85,25.87,1.51,30.512344023012776
1,232.125,1.632738383279906,39.77,26.53,1.52,30.88089758628915
1,231.078125,1.50552097056061,39.85,27.32,1.52,30.0
1,230.78125,1.799316474236548,38.77,29.24,1.52,30.0
0,232.9375,2.126445886678994,38.95,28.7,1.48,31.000000000000007
1,231.984375,2.088859803974628,39.81,27.72,1.48,31.562327788276065
1,232.171875,1.630116788670421,40.5,26.29,1.48,31.366354198343277
1,233.29166666666663,2.202651076846653,39.68,25.91,1.48,29.024622863838115
0,230.34375,2.222945180721581,31.74,20.35,1.11,20.762610361979256
1,238.43055555555557,1.784764597813288,34.84,30.23,1.49,31.108110607894215
1,238.796875,2.335692325606942,35.79,30.29,1.49,31.634544339279927
1,239.046875,2.474400764331222,34.59,30.74,1.49,31.000000000000004
1,240.609375,2.150107875466347,34.3,31.52,1.48,31.364430667231137
1,239.421875,2.771663717925549,34.83,30.44,1.48,32.04007222918762
1,240.296875,2.390342828817666,35.25,29.32,1.48,31.337167097229457
1,240.578125,1.806984790600836,35.07,29.78,1.47,29.89000123268144
1,239.65277777777777,2.244097839627001,35.06,29.76,1.47,29.19357993673676
1,239.84722222222223,1.8133101074232,35.55,30.89,1.49,30.23012037431412
1,240.71875,2.102474122308195,35.48,30.67,1.5,30.48103254278936
0,240.984375,1.789892931468785,36.24,27.5,1.51,30.054300727034605
0,240.71875,1.560215147212148,0.0,0.0,0.0,0.0
1,239.34375,2.895106595940888,36.23,25.65,1.52,27.00176886549597
1,241.75,2.63773410850101,37.74,26.03,1.52,30.196965924133284
1,240.875,2.380973388440907,37.98,25.75,1.51,29.0
1,239.06944444444443,2.445167319642173,38.01,25.58,1.51,28.706591547406667
0,240.359375,1.611733810976148,38.39,26.05,1.5,29.90474462913328
0,241.19444444444443,1.57773991011911,38.08,25.83,1.52,30.5304610560184
1,241.203125,2.121658916585147,37.06,26.37,1.49,31.917242277272948
1,239.984375,1.878519374877214,37.15,27.32,1.5,31.101566721888048
1,240.875,2.914549238979816,34.64,28.82,1.5,31.110426280609648
1,239.75,2.435231369402674,34.73,28.97,1.5,30.866704339412102
1,240.296875,2.819082904607058,34.72,28.26,1.49,31.84952260486129
1,238.984375,2.262423760257661,35.55,28.32,1.49,32.90821920987193
0,240.75,2.032111927866936,35.16,27.77,1.49,29.504559301562196
1,239.59375,2.316695059649646,35.42,26.75,1.49,29.746573727105275
1,241.203125,2.294306862168014,35.86,25.78,1.49,29.73093716678001
1,242.34375,1.975251037627459,36.91,27.58,1.51,28.60085809466919
1,242.81944444444443,1.800825372338295,36.65,28.34,1.51,27.16911040215781
1,241.046875,2.038978756405413,38.26,26.22,1.55,29.7762297668368
1,238.71875,1.610701563768089,38.2,26.38,1.55,30.28268751659359
1,238.171875,1.25910812523216,38.42,25.8,1.54,30.11563371289094
1,238.54166666666663,2.220919484893481,37.95,25.98,1.52,31.0
1,238.25,1.691733151674271,40.13,26.82,1.5,31.749678000123016
1,237.45833333333331,2.044261836343341,39.56,26.13,1.5,31.0
1,237.75,1.86481904072894,37.72,27.42,1.51,30.696950052941695
1,234.55555555555557,1.961745625568761,36.67,25.85,1.5,29.0
1,235.265625,2.445528971031308,36.67,26.33,1.5,30.742264571890072
1,235.36111111111111,1.335890146593253,38.6,26.33,1.5,29.86670433941517
0,234.703125,1.928019571118057,39.99,26.38,1.51,31.0
1,230.984375,1.843061472289264,40.01,27.05,1.51,30.73273108018672
1,233.0,2.225947535596788,39.16,30.09,1.48,31.0
1,232.43055555555557,1.938737742602825,38.89,29.54,1.48,31.899361780280444
1,232.23611111111111,1.632219636605845,39.29,27.95,1.48,31.0
1,232.23611111111111,2.080009049839444,41.32,25.25,1.48,31.0
1,231.734375,2.128463391214609,40.83,25.4,1.5,30.19253018794601
0,230.25,2.406031225807965,32.03,20.47,1.11,20.864539880782104
1,152.484375,3.3806251719594,40.66,26.4,1.42,32.133295660583215
1,239.91666666666663,2.783835624655088,33.49,29.14,1.5,31.0
1,238.15277777777777,3.185893803834915,33.3,29.83,1.49,31.858300563856425
1,238.48611111111111,2.738679783211814,34.56,30.16,1.5,31.0
1,239.358024691358,2.241854321073603,34.86,30.52,1.49,31.0
1,237.95833333333331,2.156468181146516,35.87,30.51,1.49,31.095391636701095
1,239.30864197530863,2.151879878691685,35.06,31.11,1.49,31.491962012721736
1,239.5432098765432,2.031189808139095,35.04,29.51,1.47,31.266470842043685
1,239.79166666666663,2.561142716970709,34.95,30.22,1.49,28.880804388363128
1,240.86111111111111,2.415253333747387,35.63,30.84,1.49,29.76091131574595
0,240.6049382716049,1.985253615143858,34.87,30.14,1.51,28.39506429395857
0,240.02777777777777,1.873427166706986,18.09,13.55,0.75,14.7025783597486
1,239.58333333333331,1.985413855148686,36.99,27.29,1.53,28.693615177079096
0,240.79166666666663,2.414754941231675,30.76,22.77,1.31,23.863883419655856
0,239.56944444444443,1.894983052379555,30.54,21.36,1.28,20.982649790151243
0,240.641975308642,2.188835427348996,0.0,0.0,0.0,0.0
1,241.72222222222223,2.476802006363869,36.61,25.54,1.53,29.73711627953056
0,240.08641975308643,2.17258083820343,37.97,26.09,1.52,30.06285142374328
1,239.375,3.054994573195775,37.93,26.1,1.52,30.031681398831086
1,239.45833333333331,2.684196069008774,37.9,25.97,1.52,30.13808816028666
0,242.16666666666663,2.446964430312315,37.91,25.98,1.51,28.692562065090087
0,246.0617283950617,2.937088940614535,0.0,0.0,0.0,0.0
0,242.96296296296296,2.88788096110026,38.05,25.88,1.52,29.208932203060176
1,241.70833333333331,2.30302206095722,37.74,25.85,1.5,30.55291103450653
1,240.04166666666663,2.221099066237608,36.76,28.21,1.49,31.655615450888927
1,239.8641975308642,2.29600034378193,35.83,28.96,1.5,31.0
1,240.13580246913577,2.814561695228388,34.8,29.03,1.5,31.0
1,240.16666666666663,2.577049577401744,35.74,28.29,1.5,32.05858780133397
0,240.44444444444443,1.785055545377143,15.01,12.26,0.64,11.903832851940145
1,244.01388888888889,2.864837379091316,36.47,28.6,1.52,25.275551930419585
1,240.70833333333331,1.482813417083687,38.17,26.44,1.55,29.421680060176808
1,238.86111111111111,1.718028089238538,38.12,26.43,1.55,30.928074111425204
1,239.05555555555557,2.010398898687628,38.26,26.47,1.56,30.43820463844354
1,237.45833333333331,2.244372960593966,37.91,26.01,1.54,30.0
1,238.31944444444443,1.895418776406182,40.08,26.97,1.5,31.749678000123925
1,236.65277777777777,2.231793406109015,37.94,27.45,1.5,30.51012304787793
1,237.54166666666663,1.515938371419907,37.93,27.48,1.5,31.0
1,237.28395061728395,1.504328049995281,38.25,27.25,1.5,30.696950052942523
1,235.94444444444443,2.57064401358366,36.97,26.41,1.5,29.952166083266757
1,234.52777777777777,2.467595969637235,36.56,26.09,1.5,30.780652358101765
0,236.5,2.388298620780309,36.57,26.48,1.5,30.97996029498016
1,236.73611111111111,1.139894420074092,38.04,26.78,1.5,31.50573464090334
0,236.29166666666663,1.625322698718972,5.58,3.68,0.21,4.326779847463041
1,231.79166666666663,2.408887962500254,40.06,26.98,1.51,30.84542218939669
1,234.13888888888889,2.32118913034598,39.2,28.48,1.48,31.03185713578493
1,232.96296296296296,3.042187562695256,39.0,27.64,1.48,31.609138701281495
1,232.641975308642,1.515440696551476,40.35,26.03,1.48,28.650681503724574
0,227.0,0.0,5.47,3.54,0.19,4.163787262120972
1,193.40277777777777,5.694445841452656,40.88,26.47,1.42,31.139573543465808
1,240.06944444444443,3.072728344963656,35.3,30.18,1.5,31.0
1,238.78125,2.294832300394773,35.4,29.98,1.49,30.1982391467702
1,239.28125,1.904632402583957,34.74,30.26,1.49,30.893114177502895
1,239.94444444444443,2.215943162639936,34.65,30.33,1.5,30.999999999999996
1,238.734375,2.547728836536407,35.62,30.48,1.49,30.99999999999999
1,239.859375,2.664975227788091,35.87,30.59,1.49,30.935219022812326
0,241.0,2.491000394336879,35.02,29.85,1.47,30.018393378256228
1,240.03125,1.682831953279674,35.01,30.26,1.5,29.124706881939176
1,238.51388888888889,2.820356015529898,35.35,30.89,1.51,30.0
1,243.109375,2.672921592369676,33.66,25.35,1.39,27.406924498165303
1,240.61111111111111,2.171391057471434,31.13,21.6,1.3,24.77030863609024
1,239.875,2.272595977410674,36.34,24.74,1.51,30.475186566034285
1,239.83333333333331,2.289820321732097,36.95,25.18,1.51,29.790230404552915
0,244.78125,2.334863680414855,37.72,25.93,1.52,30.900904004336983
0,240.65625,2.160182934254408,37.93,26.01,1.52,29.475985344137307
0,241.234375,1.942406661808491,5.61,3.8,0.22,4.359430349506799
0,242.28125,2.58591424766928,5.59,3.82,0.22,4.202310728736765
0,242.21875,2.580215209163725,36.91,26.42,1.49,31.62085834125748
1,241.625,1.809041300581561,36.11,27.29,1.49,30.885891332646167
1,239.69444444444443,1.552749530308776,36.35,26.31,1.5,30.780209115408617
1,237.56944444444443,2.329712862769763,35.56,28.45,1.49,31.269523384538296
1,239.046875,1.926549433730543,35.52,28.45,1.49,31.590974481102947
0,240.671875,1.873061004094779,35.18,28.71,1.49,28.904010030617247
0,240.015625,2.573769738897681,22.25,15.39,0.9,18.2038868392994
1,241.953125,1.918908953666687,35.7,27.69,1.5,29.416418747152925
1,242.23611111111111,1.981924045417044,37.17,27.58,1.53,27.34481544031287
1,242.671875,2.329526777379215,37.01,27.06,1.53,29.73901525328609
1,240.26388888888889,2.068301191760434,37.23,27.6,1.55,30.624690695075248
1,239.55555555555557,2.061766328083144,38.19,26.09,1.55,30.579130098671776
1,238.23611111111111,1.860543429851532,37.85,26.01,1.54,29.949545373154127
1,238.18055555555557,1.787629341085752,37.8,25.76,1.51,30.84996834453306
1,237.015625,2.110255349427462,38.5,26.0,1.52,30.0
1,236.0,2.355839930474758,39.61,27.21,1.51,31.078349345020275
1,238.23611111111111,2.062418080038495,40.79,26.49,1.5,31.731689718779386
1,237.328125,1.94051914382726,23.84,17.56,0.95,18.054830174155512
1,237.953125,2.952627637423575,39.02,27.41,1.51,30.20435157795836
1,236.56944444444443,1.851850044396188,38.38,25.78,1.5,31.17713513652445
1,237.25,1.570414752595954,38.37,25.72,1.5,31.000000000000004
1,236.515625,1.753639242611825,38.11,26.25,1.5,32.074803712180035
1,231.84375,1.850967523641884,40.44,26.91,1.5,30.86738806230393
1,231.86111111111111,1.598576468725999,38.75,30.88,1.5,31.00393358313344
1,231.421875,1.761104512028396,39.36,29.26,1.48,31.854148573657216
1,233.625,1.55171624943614,39.28,28.97,1.48,31.194956195965776
1,233.29166666666663,1.696517419483927,40.54,26.28,1.48,32.48346226520526
1,232.46875,1.660838169977069,41.03,24.87,1.49,32.0
1,238.859375,3.244204071350396,33.31,29.93,1.49,31.801760604222636
1,238.40277777777777,3.132153958082199,35.49,30.19,1.5,31.000000000000004
1,239.41666666666663,2.243661719063918,35.41,30.01,1.5,30.839802226659895
1,239.453125,1.875055300071836,35.6,30.38,1.5,31.0
1,238.140625,2.188096093945205,36.01,30.32,1.49,31.0
1,238.0,1.921182337734434,36.49,30.38,1.49,32.48478306123325
1,239.8125,2.490752911195159,35.1,29.14,1.48,31.000000000000004
0,240.81944444444443,2.864322248432371,35.1,29.12,1.47,31.038502341655715
1,240.625,2.424205284565687,35.25,29.9,1.49,30.03398858458312
1,242.515625,2.578569586388767,35.04,30.22,1.5,29.146001393416768
1,241.390625,3.166484601795673,35.35,30.81,1.51,29.4382122554548
1,243.140625,2.260174342431128,35.55,28.89,1.51,28.781449424764634
1,242.53125,1.949859383516014,36.81,27.72,1.52,30.0
1,239.46875,1.644480504095554,37.9,26.48,1.52,29.0
1,239.71875,2.301448024809361,36.65,24.98,1.52,29.292314185864388
1,241.06944444444443,1.604140823086103,38.43,25.9,1.52,29.08362389307587
0,241.515625,2.672109704464674,30.55,21.13,1.21,22.537356534416887
0,243.578125,1.765216760337353,0.0,0.0,0.0,0.0
0,243.28125,1.917296800762415,0.0,0.0,0.0,0.0
0,245.16666666666663,3.101876012980938,0.0,0.0,0.0,0.0
0,245.03125,3.078605419024825,0.0,0.0,0.0,0.0
0,240.890625,2.727491409517825,35.85,27.35,1.49,31.77077921294656
0,241.59375,2.055726192891598,35.98,26.97,1.49,31.483755744048576
1,239.86111111111111,2.345210280683306,34.64,28.78,1.5,30.15212930921839
1,239.15277777777777,1.879877473745081,35.68,28.29,1.49,31.869897455386287
0,240.234375,2.538812646642327,35.87,27.96,1.49,32.17415410805203
1,240.29166666666663,2.265329141583708,37.35,25.39,1.49,28.632917249197124
1,242.515625,2.072228226810694,35.67,27.24,1.49,28.23426415135533
1,242.65277777777777,2.149537055856652,36.06,28.12,1.49,27.68237140157133
1,241.0,2.523283551447093,35.47,28.52,1.51,25.974241848261737
1,239.93055555555557,2.107173289689753,37.93,26.61,1.55,30.088102661858127
1,239.73611111111111,2.138757083978918,37.8,27.03,1.55,30.671265207131796
1,237.796875,1.869828002527356,37.76,25.78,1.53,29.868028135451294
1,237.8125,2.051620782352984,38.44,26.11,1.52,30.84787069078161
0,238.56944444444443,1.514952942728996,38.42,26.91,1.51,30.953897220894973
1,236.921875,2.267908098176122,38.66,27.53,1.5,30.675805996115116
1,236.8125,1.694397444836795,37.21,26.97,1.5,29.081113952045115
1,237.46875,1.873736895620823,37.91,25.56,1.5,30.695741381563227
1,236.375,1.823666976557837,37.95,26.02,1.5,31.207382113590967
1,237.109375,1.952347725629807,38.4,25.73,1.5,31.0509618168815
1,237.375,1.413241552809874,38.35,25.59,1.51,31.0
1,236.0,1.851941981352866,38.57,26.72,1.5,30.345989833345108
1,233.21875,1.694982872344553,40.48,26.19,1.49,31.131061995055497
1,231.79166666666663,2.093377350933022,39.24,30.12,1.49,31.82500379169037
1,232.59375,2.994464108720422,39.16,28.93,1.48,31.721148510290625
1,234.46875,1.848677694797516,39.66,28.04,1.48,33.41965825762414
1,228.1875,2.648387546651065,11.68,7.44,0.41,8.152803634696983
0,226.68055555555557,1.236663514541255,34.91,22.49,1.23,25.198503168316154
0,229.09375,2.686911108903587,40.29,26.31,1.43,29.281313361091957
1,239.54166666666663,2.711753864255217,35.31,29.76,1.5,31.692901246044045
1,240.26388888888889,2.451338274611367,35.76,29.99,1.49,31.628884191898585
1,240.36111111111111,2.516320898301072,35.84,29.99,1.49,32.416780005913814
1,238.2716049382716,3.00768600643417,36.02,30.08,1.49,31.640205207611007
1,240.15277777777777,2.081157403687636,36.38,30.19,1.49,32.411573956382696
1,240.06944444444443,2.215940653449959,35.42,29.15,1.48,29.04020334290499
1,239.20833333333331,2.040003848572572,35.44,29.94,1.49,30.036786756511635
1,239.71604938271605,2.440080451376644,35.3,30.79,1.51,30.000000000000004
1,241.5432098765432,2.488546436951484,35.59,30.09,1.52,29.830511094216163
1,241.77777777777777,1.505065386494001,36.35,28.52,1.52,29.435923372346515
1,241.11111111111111,2.424311518669128,37.1,27.1,1.51,29.305946953928974
1,240.08333333333331,1.718152453502019,37.9,26.55,1.52,29.0
1,240.27777777777777,1.600205433865388,38.22,25.89,1.53,29.0
1,243.16049382716048,1.894821407618346,36.3,25.15,1.51,29.0
1,241.49382716049385,1.95001087512499,36.38,24.99,1.52,27.45993099084459
1,240.76388888888889,2.149638089868757,37.75,26.22,1.52,28.481109616733168
1,239.71604938271605,1.95807107731148,37.86,26.29,1.51,28.858497403738657
0,241.61111111111111,2.464454148378637,30.28,21.14,1.22,22.537356534379317
0,241.46913580246917,1.921438235559581,1.91,1.34,0.08,1.517937711015764
1,242.43055555555557,3.226740878489283,5.92,4.14,0.24,4.423773521778351
1,240.92592592592592,2.046959740144235,23.61,16.24,0.94,20.15692488079243
0,240.36111111111111,3.127082433965471,34.93,28.65,1.49,32.84159280791156
1,240.9135802469136,2.740442821273097,34.85,29.06,1.5,31.683185615818346
1,240.625,2.452344436612394,36.47,27.55,1.49,32.72760223512471
1,240.88888888888889,1.539281669590208,33.55,23.64,1.35,26.93880792986015
1,240.76388888888889,2.203640625708633,35.07,23.45,1.38,26.394071255072596
1,242.27777777777777,2.598913060294257,35.71,27.1,1.49,28.0
1,240.88888888888889,2.048344275189771,37.0,27.65,1.52,28.906306212600327
1,241.1851851851852,2.275363686644001,37.24,27.39,1.54,30.77054212141479
1,239.91666666666663,2.393655098974705,37.55,26.79,1.56,28.316814384173913
1,239.15277777777777,2.899776115185685,37.51,26.93,1.54,30.620299375654312
1,236.7283950617284,2.028945291483844,38.06,26.16,1.51,30.004894030447424
1,237.69444444444443,2.204476713306374,38.27,26.12,1.51,31.0
1,237.3703703703704,1.535845598320902,40.21,26.44,1.51,30.15840719208681
1,236.86111111111111,1.994896465705501,40.46,26.23,1.53,30.8430277991374
1,237.33333333333331,1.897567332618766,41.01,25.78,1.54,30.353300676704848
0,238.93055555555557,1.572654782070054,0.0,0.0,0.0,0.0
0,238.679012345679,1.352759956577678,38.11,26.84,1.52,31.0
1,238.54166666666663,2.366798911657598,38.48,26.94,1.51,31.000000000000004
1,237.93055555555557,2.612716622650623,38.1,27.03,1.5,30.944417472387237
1,238.16049382716048,2.066097208011298,36.64,27.24,1.51,30.589231941632768
1,236.5308641975309,2.286648735587979,37.81,26.1,1.5,30.002529777248863
1,237.95833333333331,1.849705201056268,37.74,26.15,1.5,30.92022590157064
1,236.44444444444443,1.523832803891029,38.1,25.56,1.51,31.20738211358961
1,237.08333333333331,1.162437357836299,38.29,25.77,1.51,31.0
1,237.30555555555557,1.817641345163186,38.27,26.53,1.51,30.31681438417963
1,236.16049382716048,1.913644850254059,38.26,26.52,1.5,29.84210625157262
0,236.79166666666663,2.192542836897903,38.47,26.61,1.5,30.08676213614088
0,237.94444444444443,1.771635392473804,39.21,26.21,1.5,31.60410724645492
1,234.29629629629636,2.120707988003154,39.33,26.05,1.49,31.18378856756185
1,233.58333333333331,1.613401241600513,39.53,26.89,1.5,31.92360542022937
1,233.22222222222223,1.935128182540705,39.86,29.12,1.49,31.19953015426934
1,231.91666666666663,2.163991905748844,39.49,29.52,1.49,32.683185615818346
1,232.19444444444443,1.540586711631881,38.86,29.95,1.49,30.251405416152785
1,234.31944444444443,2.112031754520205,40.24,27.2,1.48,32.22488407831338
1,228.358024691358,2.12121303949827,10.86,7.04,0.39,7.857250468634042
1,238.16666666666663,2.294195727341705,35.66,29.84,1.49,32.0
1,239.21875,2.717604636214674,35.84,29.9,1.5,33.417884562779186
1,237.95833333333331,1.976256396207545,35.85,29.95,1.48,32.79590687432014
1,238.38888888888889,3.007852593229877,36.41,30.31,1.48,32.094161215442554
1,240.953125,3.219910243526101,36.65,30.04,1.48,30.906707998308313
1,241.20833333333331,2.066648883952035,35.4,30.18,1.49,30.06866070318836
1,238.953125,2.403661865741014,35.06,30.13,1.5,30.0
